422	25
227	25
53	16
74	17
13	9
271	23
50	16
687	26
539	26
107	22
107	23
8	5
1395	26
437	26
1278	26
43	14
5	2
592	26
30	14
216	24
221	25
430	26
133	25
601	26
1012	26
83	20
934	26
572	26
83	21
675	26
230	25
132	25
91	23
369	25
123	24
18	11
393	24
436	25
212	23
101	22
195	21
28	14
304	25
703	26
119	24
887	26
18	10
228	26
9	6
306	25
302	26
8	5
106	22
333	26
410	25
78	16
43	16
53	16
227	27
390	26
826	26
189	25
623	26
159	24
17	10
83	20
601	27
5	2
25	10
436	25
105	22
186	24
247	25
340	26
272	25
535	25
223	22
141	23
237	22
179	25
157	23
167	23
72	20
316	25
122	24
726	26
96	19
196	24
413	26
736	26
248	26
285	25
152	24
83	19
1083	26
66	19
133	23
149	24
474	26
147	22
861	26
252	24
25	15
472	26
123	22
146	22
19	12
457	26
30	11
99	18
1056	26
635	24
84	21
437	25
583	26
194	25
165	23
146	23
118	20
653	27
565	27
180	24
1014	26
454	25
330	25
92	21
134	22
479	26
39	15
1672	27
525	26
269	25
280	26
147	23
117	21
524	26
420	26
59	17
153	24
187	25
295	26
3	2
9	4
1082	26
18	10
609	26
126	23
1100	26
122	23
453	25
250	24
229	25
841	26
267	21
114	22
276	25
25	13
117	23
104	19
879	26
392	25
36	14
164	23
102	23
322	26
12	8
162	23
456	26
157	21
66	17
7	5
105	19
20	12
766	26
211	23
346	25
1374	27
24	13
489	26
67	17
82	22
322	25
132	23
341	26
929	26
39	18
517	26
420	25
1257	26
689	26
420	26
786	26
697	25
41	13
189	24
63	19
745	26
477	26
157	23
79	22
162	25
75	21
77	20
512	26
43	16
411	25
3428	26
467	26
93	20
110	22
251	25
1023	26
519	26
201	25
284	24
593	26
217	26
364	25
94	22
99	20
1123	26
186	22
651	26
3	2
199	24
882	26
63	17
73	20
744	26
367	26
15	9
193	26
136	23
202	23
14	7
253	25
299	24
679	26
275	26
155	23
62	17
409	26
426	25
630	26
173	22
599	25
1519	26
74	17
163	24
201	24
492	25
1186	26
1499	26
1102	26
225	24
679	26
166	24
109	18
57	19
360	24
351	24
261	25
152	20
73	20
1541	26
1940	26
13	10
276	25
294	26
338	26
163	22
395	24
80	22
217	25
43	17
555	26
152	24
155	23
113	22
1383	26
226	24
3779	26
794	26
332	25
281	24
108	21
1169	26
1089	26
90	22
16	9
128	23
40	15
164	21
164	22
33	11
457	26
396	25
160	24
760	26
91	19
13	9
201	23
266	25
632	25
92	20
542	26
84	22
37	17
745	26
172	24
247	25
112	22
205	26
686	25
86	22
512	26
36	17
198	23
349	24
333	26
43	19
144	22
75	20
162	24
103	24
350	26
740	26
101	22
51	19
93	21
466	26
530	25
386	25
2310	26
674	26
869	26
604	26
1217	26
668	26
1150	26
9	6
42	13
209	25
492	26
146	23
33	16
351	26
487	26
53	17
343	24
531	27
36	14
596	26
753	26
127	23
197	24
139	23
13	7
13	8
208	24
978	27
1045	26
396	25
82	21
13	7
209	24
142	23
510	25
363	26
482	26
66	17
102	21
79	22
19	11
301	26
3	2
1659	26
428	25
10	5
95	23
798	26
264	26
281	26
686	27
77	23
166	19
131	22
381	26
1256	27
110	21
239	25
76	21
110	21
92	22
565	26
519	26
179	25
458	26
23	11
70	17
187	24
358	26
875	26
472	26
1158	26
1040	26
36	17
39	18
2565	26
1023	26
309	25
117	21
391	26
206	26
37	15
1107	26
79	23
152	20
201	24
370	24
3	2
3	2
422	26
165	23
490	25
1807	27
730	25
694	26
