0	0.99	0.09949874371066199
1	1.88	0.35440090293338705
3	2.66	0.5695612346359256
4	3.48	0.6997142273814362
5	4.28	0.8255906976220119
6	5.09	0.9065870063044144
7	5.85	0.9937303457175896
8	6.63	1.137145549171257
9	7.54	1.329812016790343
10	8.71	1.4162979912433682
11	9.31	1.3978197308666094
12	9.32	1.377534028617805
13	9.6	1.4832396974191326
14	10.06	1.5736581585592215
15	10.61	1.7198546450209098
16	11.15	1.835074930350257
17	11.81	1.92195213259852
18	12.52	2.0711349545599385
19	13.18	2.228811342397557
20	14.12	2.333580939243377
21	14.54	2.3255966976240745
22	14.65	2.286372673034735
23	14.83	2.319719810666797
24	15.32	2.4326117651610586
25	15.74	2.555856020983968
26	16.32	2.7014070407844875
27	16.85	2.750908940695784
28	17.36	2.7947092872068104
29	17.9	2.8861739379323628
30	18.62	3.025822202311299
31	18.97	3.131948275434957
32	19.06	3.145854414940399
33	19.32	3.1745235863039354
34	19.7	3.333166662499792
35	20.12	3.4008234297005187
36	20.53	3.516973130406316
37	20.95	3.6121323342314025
38	21.34	3.6639323137852857
39	21.72	3.7923080043688437
40	22.32	3.923977573840095
41	22.56	3.963130076088848
42	22.65	3.943031828428474
43	22.86	3.987530564146186
44	23.18	4.0009498872142855
45	23.58	3.9728579133918194
46	24.0	4.014971979976947
47	24.45	4.065402809070708
48	24.79	4.099499969508476
49	25.25	4.126439142893059
50	25.75	4.224630161327735
51	25.91	4.231063696046185
52	25.97	4.210593782354218
53	26.14	4.219052026225796
54	26.45	4.17702046918614
55	26.79	4.203082202384341
56	27.14	4.209560547135531
57	27.5	4.196427051671457
58	27.87	4.175296396664553
59	28.22	4.22274792048969
60	28.61	4.279941588386458
61	28.84	4.295858470666835
62	28.93	4.2573583358697915
63	29.07	4.26205349567553
64	29.34	4.338709485549821
65	29.66	4.407312106034698
66	30.0	4.420407221060069
67	30.37	4.455681766015163
68	30.61	4.431467025715073
69	30.97	4.448494127230022
70	31.25	4.455053310567675
71	31.35	4.470738194079362
72	31.44	4.445941969931681
73	31.53	4.4843171163511615
74	31.74	4.484685050257153
75	31.98	4.580349331655828
76	32.35	4.6289847699036555
77	32.65	4.607331114647611
78	32.9	4.635730794599704
79	33.11	4.668822121263563
80	33.35	4.750526286633934
81	33.51	4.748673498988953
82	33.61	4.772619825630364
83	33.79	4.840030991636314
84	34.07	4.829606609238479
85	34.39	4.855707981334957
86	34.73	4.959546350221963
87	35.04	5.0476132973911545
88	35.28	5.041983736586225
89	35.54	5.0959199365767125
90	35.76	5.08354207221697
91	35.91	5.087425675132758
92	35.99	5.058646063918684
93	36.2	5.0477717856495845
94	36.42	5.113081262800349
95	36.68	5.166972033986637
96	36.9	5.156549233741495
97	37.13	5.112054381557379
98	37.38	5.124021857876877
99	37.59	5.15964146041176
100	37.8	5.207686626516614
101	37.93	5.213933256189611
102	38.02	5.213405796597844
103	38.19	5.222441957552042
104	38.44	5.190992198029198
105	38.67	5.261283113461962
106	38.96	5.321503546931074
107	39.21	5.374560447143562
108	39.43	5.389350610231255
109	39.66	5.420737957141998
110	39.95	5.452293095569973
111	40.16	5.438235007794349
112	40.26	5.469222979546546
113	40.41	5.429723749878994
114	40.62	5.369878955805242
115	40.89	5.342087606919228
116	41.12	5.355893949659571
117	41.33	5.398249716343253
118	41.54	5.432163473239737
119	41.75	5.446788044343198
120	41.94	5.462270590148386
121	42.05	5.459624529214441
122	42.16	5.43455609962764
123	42.33	5.448036343491111
124	42.59	5.44627395565078
125	42.81	5.536596427409171
126	42.96	5.555033753272792
127	43.17	5.575042600734097
128	43.43	5.561034076500522
129	43.61	5.585508034189907
130	43.86	5.582150123384357
131	43.92	5.588702890653609
132	44.03	5.6488140348218225
133	44.2	5.648008498577176
134	44.38	5.636985009737032
135	44.62	5.6776403549361945
136	44.85	5.646901805415072
137	45.0	5.686826883245173
138	45.1	5.69824534396335
139	45.32	5.610490174663886
140	45.54	5.5971778603149644
141	45.65	5.60602354615105
142	45.72	5.5786736774971875
143	45.86	5.614303162459256
144	46.03	5.602597611822573
145	46.2	5.630275304103699
146	46.4	5.628498911788116
147	46.55	5.6024548190949295
148	46.72	5.6711198188717535
149	46.84	5.689850613153213
150	46.96	5.720000000000001
151	47.11	5.658436179723157
152	47.26	5.6703086335754245
153	47.37	5.687978551295706
154	47.52	5.708730156523427
155	47.71	5.758984285444786
156	47.9	5.8025856305616035
157	48.11	5.798094514579768
158	48.34	5.7882985410222245
159	48.53	5.720935238228099
160	48.72	5.784600245479371
161	48.85	5.772997488307094
162	48.95	5.757386559889826
163	49.07	5.803886628803151
164	49.35	5.89130715546219
165	49.54	5.93703629768254
166	49.73	5.956265608583955
167	49.87	5.991085043629409
168	50.05	6.000624967451307
169	50.21	6.000491646523642
170	50.32	6.011455730519855
171	50.4	6.013318551349164
172	50.49	6.017466244192817
173	50.6	6.038211655780211
174	50.71	6.05853942794796
175	50.96	6.1088787841959995
176	51.1	6.104916051838878
177	51.31	6.115055191901377
178	51.47	6.114662705333794
179	51.65	6.065269985746718
180	51.78	6.100131146131204
181	51.9	6.157109711544857
182	52.06	6.178705366013175
183	52.23	6.206214627290938
184	52.4	6.291263784010333
185	52.52	6.326894973049576
186	52.72	6.364086737309604
187	52.93	6.302785098668683
188	53.08	6.26686524508067
189	53.19	6.293957419620822
190	53.28	6.29456908771363
191	53.5	6.307931515164063
192	53.58	6.337475838218242
193	53.69	6.320909744649104
194	53.82	6.347251373626225
195	53.97	6.4007108980175005
196	54.11	6.432565584585982
197	54.27	6.441824275777787
198	54.43	6.4315705702417665
199	54.59	6.479344102607917
200	54.7	6.5383484153110105
201	54.8	6.59545297913646
202	54.92	6.664352931830666
203	55.06	6.685536627676196
204	55.22	6.715027922503376
205	55.4	6.708203932499369
206	55.58	6.680089819755419
207	55.74	6.68822846499729
208	55.91	6.705363524821007
209	56.07	6.678704964287612
210	56.17	6.690373681641407
211	56.28	6.732131906016102
212	56.42	6.775219553638096
213	56.56	6.772473698730768
214	56.72	6.73807094055858
215	56.83	6.723176332657057
216	57.08	6.689813151351837
217	57.32	6.700567140175525
218	57.45	6.675889453848079
219	57.57	6.641167066111197
220	57.67	6.612193282111466
221	57.75	6.641347754785921
222	57.9	6.69850729640567
223	57.98	6.711154893161087
224	58.12	6.671251756604603
225	58.31	6.619206901132491
226	58.45	6.605111656891199
227	58.6	6.593936608733815
228	58.76	6.6243792161982995
229	58.86	6.595483302988493
230	58.94	6.59214684302466
231	59.05	6.600568157363425
232	59.11	6.598325545166743
233	59.23	6.655606659050697
234	59.34	6.672660638755729
235	59.55	6.689357218746807
236	59.68	6.661651446901136
237	59.77	6.651097653771143
238	59.84	6.625284899534511
239	59.92	6.6673532979736425
240	60.0	6.627216610312357
241	60.12	6.689215200604627
242	60.17	6.71126664646846
243	60.29	6.760613877452255
244	60.41	6.810425831032887
245	60.54	6.806496896348371
246	60.63	6.787716847364805
247	60.74	6.758135837640437
248	60.87	6.7507851395226615
249	60.93	6.764990761264942
250	61.03	6.816824774042531
251	61.08	6.820087975972158
252	61.2	6.881860213634101
253	61.27	6.955364835865908
254	61.38	6.935099134114811
255	61.54	6.936021914613592
256	61.67	6.915280182320887
257	61.83	6.921062057227923
258	61.98	6.884736741517426
259	62.11	6.888969443973459
260	62.18	6.892575715942481
261	62.27	6.891813984721294
262	62.36	6.88116269245249
263	62.46	6.930252520651755
264	62.56	6.991881005852431
265	62.71	7.060162887639349
266	62.89	7.131472498720022
267	63.03	7.118223092879289
268	63.16	7.096083426792558
269	63.22	7.078954725098898
270	63.29	7.055912414422389
271	63.37	7.070579891352619
272	63.42	7.0783896473703685
273	63.46	7.091431449291462
274	63.56	7.099746474346812
275	63.73	7.113163853026304
276	63.8	7.100704190430694
277	63.88	7.106729205478425
278	63.98	7.142800571204546
279	64.09	7.162534467630854
280	64.15	7.1977427017086395
281	64.21	7.208737753587656
282	64.32	7.213709170738725
283	64.43	7.207294915569918
284	64.61	7.15666821922045
285	64.69	7.159182914271712
286	64.79	7.168395915405342
287	64.92	7.153572534055973
288	65.04	7.199888888031537
289	65.08	7.199555541837288
290	65.16	7.223184893106366
291	65.27	7.259276823485932
292	65.43	7.280460150292699
293	65.5	7.305477397131552
294	65.6	7.264984514780469
295	65.72	7.255453121618249
296	65.81	7.23974447062878
297	65.88	7.2488343890586995
298	66.03	7.268362951861993
299	66.14	7.31166191778586
300	66.24	7.375798261883251
301	66.35	7.373432036711263
302	66.39	7.372781022110991
303	66.45	7.359857335573836
304	66.56	7.346182682182631
305	66.69	7.327612162225836
306	66.77	7.297746227432138
307	66.85	7.231009611388993
308	66.96	7.192940984048179
309	67.03	7.197853846807393
310	67.16	7.191272488231829
311	67.27	7.227523780659597
312	67.36	7.190994367957744
313	67.41	7.190403326656996
314	67.5	7.153320907103217
315	67.59	7.148559295410509
316	67.7	7.11125867902441
317	67.81	7.138200053234709
318	67.87	7.160523723862661
319	67.94	7.173311648046528
320	68.03	7.199243015762144
321	68.12	7.2350259156412156
322	68.23	7.231673388642493
323	68.28	7.208439498254806
324	68.35	7.208848729166121
325	68.45	7.192183256842112
326	68.54	7.151810959470336
327	68.64	7.121123506863225
328	68.8	7.106335201775948
329	68.91	7.137359455709093
330	68.98	7.134395559541116
331	69.11	7.174810102016638
332	69.21	7.190681469791303
333	69.29	7.23228179760717
334	69.42	7.302301007216835
335	69.46	7.276565123737985
336	69.6	7.247068372797377
337	69.69	7.2397444706287795
338	69.77	7.227523780659597
339	69.87	7.2355442089728115
340	69.96	7.216536565416959
341	70.03	7.217277880198323
342	70.1	7.177046746399245
343	70.19	7.173137388897553
344	70.32	7.12022471555498
345	70.42	7.088272003810238
346	70.58	7.047240594729258
347	70.67	7.030014224736676
348	70.74	7.033661919654654
349	70.82	7.004826907211912
350	70.88	6.988962727043263
351	71.0	6.982836100038436
352	71.08	6.956550869504226
353	71.16	6.9724027422402965
354	71.24	6.991594953942912
355	71.3	6.967783004657938
356	71.42	6.963016587657967
357	71.54	6.925922321250795
358	71.64	6.9130601038903166
359	71.68	6.919364132635311
360	71.78	6.934810740027445
361	71.81	6.942182653892074
362	71.87	6.901673710050338
363	71.9	6.913031173081747
364	71.98	6.912278929557168
365	72.11	6.922275637389774
366	72.17	6.896455611399236
367	72.27	6.932322843030321
368	72.33	6.948460261093821
369	72.4	6.952697318307479
370	72.49	6.970645594204314
371	72.57	7.037407192993738
372	72.63	7.020904500133868
373	72.72	6.981518459475703
374	72.87	6.965134600278733
375	73.01	6.987839437193732
376	73.13	7.019480037723591
377	73.22	7.037868995654864
378	73.3	6.984983894040129
379	73.39	6.96834987640546
380	73.45	6.9604238376696586
381	73.51	7.003563378737998
382	73.54	7.023417971329914
383	73.62	7.05801671859737
384	73.71	7.079964689177483
385	73.77	7.089224217077635
386	73.88	7.098281482161721
387	73.96	7.110443024172263
388	74.03	7.125243855476106
389	74.14	7.169407227937327
390	74.25	7.165716991341481
391	74.33	7.17782000331577
392	74.39	7.22065786476551
393	74.51	7.218718722875964
394	74.62	7.253661144553143
395	74.7	7.254653678846426
396	74.77	7.278536940896846
397	74.89	7.307386673770589
398	75.02	7.286947234610665
399	75.12	7.261239563600694
400	75.19	7.2383630746184595
401	75.27	7.215060637305829
402	75.37	7.254867331660862
403	75.43	7.298294321278089
404	75.52	7.310923334299163
405	75.6	7.28285658241325
406	75.71	7.283261631988787
407	75.8	7.271863585079138
408	75.83	7.276063496149549
409	75.87	7.279635979909984
410	75.95	7.254481373606248
411	76.0	7.212489168102785
412	76.06	7.210852931519266
413	76.16	7.198222002689276
414	76.32	7.158044425679404
415	76.41	7.183446248145803
416	76.53	7.207572406851005
417	76.58	7.193302440465018
418	76.67	7.186174225552842
419	76.74	7.207801329115558
420	76.79	7.2017983865143025
421	76.88	7.2142636491883225
422	76.97	7.231120245162571
423	77.05	7.229626546371534
424	77.16	7.199611100608143
425	77.26	7.236877779816377
426	77.39	7.208182850066998
427	77.47	7.189513196315867
428	77.53	7.229737201309601
429	77.6	7.248448109768049
430	77.62	7.234334800104293
431	77.71	7.251613613534575
432	77.76	7.265149688753838
433	77.86	7.274640884607296
434	77.94	7.299068433711249
435	78.03	7.327284626653997
436	78.09	7.3784754522868745
437	78.13	7.34255405155454
438	78.2	7.3293928807234785
439	78.25	7.306675030408838
440	78.34	7.333784834585755
441	78.45	7.327175444876422
442	78.56	7.3611412158713545
443	78.62	7.361766092453632
444	78.73	7.348271905693202
445	78.85	7.30393729436391
446	78.89	7.28683058675032
447	78.96	7.3279192135284905
448	79.02	7.308871321893689
449	79.11	7.31695975115348
450	79.17	7.300760234386553
451	79.22	7.298739617221593
452	79.28	7.277472088575812
453	79.35	7.3080435138277595
454	79.37	7.315264861917168
455	79.42	7.313248252315792
456	79.51	7.289025998032933
457	79.55	7.313514886837928
458	79.58	7.322813666890616
459	79.63	7.345277394353462
460	79.69	7.3602921137683115
461	79.72	7.347217160258706
462	79.82	7.321721109138206
463	79.87	7.3193647265319415
464	79.94	7.345502025049071
465	80.06	7.382167703324004
466	80.2	7.381056834898373
467	80.24	7.416360293297514
468	80.3	7.389857914736926
469	80.37	7.400885082204695
470	80.45	7.391041875135061
471	80.5	7.381734213584231
472	80.57	7.43539508028995
473	80.61	7.405261642913097
474	80.69	7.3860611966054
475	80.76	7.349993197275762
476	80.78	7.345175287220857
477	80.83	7.3117097863632425
478	80.91	7.322697590369277
479	80.96	7.3456381615214354
480	81.02	7.370183172757649
481	81.08	7.328956269483398
482	81.19	7.3725097490610345
483	81.24	7.371729783436178
484	81.3	7.370888684548152
485	81.38	7.3942950982497315
486	81.47	7.396560011248472
487	81.5	7.385797181076664
488	81.53	7.389797020216455
489	81.59	7.373052285180134
490	81.67	7.391961850550908
491	81.78	7.334275697026939
492	81.83	7.303499161360944
493	81.88	7.324315667692103
494	81.97	7.342281661717971
495	82.04	7.374171139863788
496	82.08	7.346672716270951
497	82.12	7.347489367123985
498	82.18	7.2970953125199065
499	82.23	7.288147912878827
500	82.3	7.262919523166975
501	82.38	7.217728174432728
502	82.46	7.17832849624479
503	82.52	7.197888579298794
504	82.63	7.177262709417846
505	82.69	7.150797158359339
506	82.77	7.135621907023942
507	82.8	7.134423592694787
508	82.85	7.1237279566249585
509	82.93	7.183668979010656
510	83.01	7.163092907396916
511	83.07	7.143185563878347
512	83.16	7.1214043558837465
513	83.27	7.167782083741106
514	83.31	7.178711583564281
515	83.38	7.163490769171132
516	83.41	7.145760981169186
517	83.48	7.149097845182985
518	83.51	7.130911582680015
519	83.59	7.135958239788123
520	83.62	7.171861682994172
521	83.72	7.128926987983536
522	83.79	7.165605347770698
523	83.88	7.153013351029061
524	83.97	7.161640873431172
525	84.05	7.144753319744496
526	84.12	7.110949303714659
527	84.18	7.120926905958241
528	84.23	7.1047237806968955
529	84.28	7.133133953599917
530	84.35	7.161529166316367
531	84.41	7.155550293303794
532	84.51	7.185394909119469
533	84.56	7.196276815131557
534	84.6	7.209715667070373
535	84.68	7.208162040353975
536	84.75	7.204685975113697
537	84.84	7.249441357787508
538	84.9	7.2642962494656
539	84.95	7.239302452584779
540	85.01	7.210402207921552
541	85.06	7.216397993459064
542	85.09	7.2264721683543485
543	85.17	7.2347149218196565
544	85.26	7.205026023547729
545	85.27	7.1886785990194335
546	85.31	7.191237723785801
547	85.37	7.232779548693572
548	85.39	7.231728700663487
549	85.46	7.2462680049802195
550	85.49	7.235323075025745
551	85.57	7.246040297983443
552	85.59	7.259607427402669
553	85.64	7.245025879870962
554	85.75	7.219937672861172
555	85.82	7.203304797105284
556	85.91	7.179268764992714
557	85.93	7.178098634039519
558	85.95	7.1657169913414815
559	85.99	7.163092907396916
560	86.04	7.158100306645611
561	86.1	7.139327699440613
562	86.15	7.1181107043934055
563	86.22	7.107151328063867
564	86.31	7.117155330607868
565	86.38	7.07358466408652
566	86.46	7.033377567001505
567	86.53	7.040532650304236
568	86.57	7.060106231495387
569	86.61	7.046836169516076
570	86.65	7.054608422867992
571	86.68	7.052488922359254
572	86.73	7.035417542690696
573	86.77	7.0268840889828255
574	86.86	6.997170856853504
575	86.93	6.960251432240074
576	86.99	6.921697768611398
577	87.02	6.935387516209891
578	87.07	6.941548818527462
579	87.11	6.985549369949367
580	87.18	6.983380270327544
581	87.23	6.971162026520399
582	87.29	6.968923876754574
583	87.37	6.998078307649894
584	87.41	6.974374523926858
585	87.44	6.966089290268966
586	87.48	6.937549999819822
587	87.53	6.933188299765123
588	87.58	6.893736287384368
589	87.65	6.898369372540151
590	87.71	6.914181079491627
591	87.77	6.868558800796568
592	87.86	6.84692631769906
593	87.95	6.867859928682297
594	88.03	6.83001464127274
595	88.11	6.852583454435268
596	88.16	6.869818047081014
597	88.21	6.9083934456572464
598	88.24	6.915374176427476
599	88.3	6.910137480542626
600	88.35	6.920079479312358
601	88.44	6.883778032447007
602	88.52	6.841754161032095
603	88.57	6.781231451587535
604	88.64	6.752066350384896
605	88.71	6.710134126826378
606	88.75	6.726626197433599
607	88.78	6.747710722904473
608	88.83	6.7350649588552605
609	88.86	6.702268272756619
610	88.9	6.702984409947557
611	88.94	6.694505209498311
612	88.98	6.690261579340526
613	89.04	6.6662133179189516
614	89.06	6.64653293078429
615	89.13	6.619146470656168
616	89.19	6.643335005853612
617	89.25	6.678884637422629
618	89.32	6.663152407081801
619	89.4	6.687301398920194
620	89.48	6.665553240354472
621	89.55	6.681878478392136
622	89.59	6.700888000854812
623	89.63	6.694258734169154
624	89.64	6.698537153737375
625	89.68	6.69310092558001
626	89.72	6.688916205186009
627	89.74	6.685237467734411
628	89.77	6.672113608145473
629	89.8	6.669332800213226
630	89.86	6.6543519594322635
631	89.93	6.660713175028634
632	90.0	6.673829485385434
633	90.06	6.701969859675587
634	90.15	6.650375929223851
635	90.19	6.643335005853611
636	90.26	6.671761386620478
637	90.33	6.6873836438475704
638	90.39	6.655666758484832
639	90.43	6.644177902494785
640	90.5	6.605300901548695
641	90.56	6.583798295816784
642	90.64	6.590174504518071
643	90.68	6.567922045822407
644	90.74	6.566003350593114
645	90.82	6.542751714683968
646	90.89	6.580113980775713
647	90.98	6.571118626231001
648	91.02	6.622658076633581
649	91.11	6.617998186763123
650	91.16	6.625284899534511
651	91.22	6.622054061996172
652	91.26	6.635691373172806
653	91.3	6.618912297349164
654	91.33	6.628808339362363
655	91.39	6.642130682243462
656	91.46	6.669962518635318
657	91.52	6.641505853343803
658	91.59	6.615277771945786
659	91.65	6.617212404026336
660	91.74	6.63418420003545
661	91.79	6.617091506092385
662	91.84	6.632827451396577
663	91.9	6.652067347825036
664	91.93	6.662214346596783
665	92.01	6.656568184883258
666	92.06	6.667563273040609
667	92.1	6.673080248281149
668	92.17	6.652901622600473
669	92.22	6.632616376664641
670	92.24	6.61380374671036
671	92.32	6.60284787042682
672	92.37	6.626696009324708
673	92.41	6.6288686817586004
674	92.47	6.655005634858621
675	92.51	6.676069202756963
676	92.6	6.675327707311455
677	92.64	6.674608602757168
678	92.65	6.698320685067265
679	92.7	6.729784543356495
680	92.79	6.7783405048728556
681	92.85	6.781408408288059
682	92.9	6.766830868286868
683	92.96	6.7526587356388745
684	92.97	6.780051622222357
685	93.03	6.785948717754946
686	93.08	6.796587378971891
687	93.13	6.7877168473648055
688	93.21	6.790132546570796
689	93.27	6.8071359616214515
690	93.32	6.798352741657348
691	93.36	6.819853370857764
692	93.41	6.82069644537858
693	93.45	6.809368546348479
694	93.51	6.847620024504864
695	93.55	6.8576599507412155
696	93.57	6.8297218098543375
697	93.63	6.860983894457122
698	93.67	6.890653089511908
699	93.68	6.880232554209194
700	93.74	6.818533566684262
701	93.82	6.8005588005692585
702	93.87	6.808311097474909
703	93.94	6.7864865725941
704	93.99	6.781585360371127
705	94.02	6.792613635413103
706	94.05	6.779933627993713
707	94.1	6.802205524680947
708	94.16	6.786339219343518
709	94.22	6.735844416255469
710	94.26	6.735903799788118
711	94.31	6.758246814078336
712	94.35	6.76516814277369
713	94.43	6.751673866531173
714	94.53	6.768242016949452
715	94.57	6.751673866531172
716	94.64	6.747621803272617
717	94.69	6.725615213495341
718	94.78	6.765471158759011
719	94.85	6.7562933624880435
720	94.93	6.760554710968621
721	95.0	6.786751800382861
722	95.07	6.742781325239608
723	95.12	6.699671633744448
724	95.17	6.678405498320688
725	95.22	6.698626724934
726	95.25	6.725139403759598
727	95.3	6.74166151627327
728	95.35	6.72365228131259
729	95.44	6.677304845519635
730	95.53	6.673012812815513
731	95.6	6.634756966159348
732	95.62	6.62990196005944
733	95.68	6.616464312606847
734	95.72	6.577355091524251
735	95.76	6.592601914267234
736	95.82	6.596029108486408
737	95.88	6.592844606086207
738	95.89	6.589226054704756
739	95.95	6.562583332804239
