4702	62
3806	63
171	37
721	51
2830	62
115	36
3130	0
878	54
1747	63
4704	63
985	60
1493	61
634	53
163	36
1125	61
1985	62
4363	63
308	48
3198	63
459	53
2215	60
5150	63
3715	63
716	54
8107	63
723	56
1891	63
1710	61
6545	63
740	54
1382	58
961	55
2481	60
282	40
2166	63
2906	63
1884	61
2242	62
993	58
810	54
5509	63
1087	60
509	57
11521	0
47	18
4596	62
1609	62
2434	63
4197	63
2172	62
3278	63
3226	63
1129	57
482	53
337	47
628	54
4136	63
1396	59
3087	62
1693	58
1344	60
3362	63
1990	60
2019	58
595	52
889	59
852	56
1380	59
7142	63
779	57
183	39
2142	63
4237	63
861	58
290	51
392	51
2046	62
870	60
351	47
5759	63
2725	61
1820	63
3315	63
298	47
254	40
2308	61
1218	61
1354	62
205	42
3638	62
4110	63
1181	60
3183	61
604	54
4563	63
3401	63
2563	62
273	46
2992	63
134	38
357	48
4078	63
95	22
1898	62
1998	62
1447	60
4542	63
3618	62
487	58
809	57
650	54
1670	62
1817	61
4688	63
3222	63
13715	63
2917	63
6742	63
1203	59
3386	62
608	53
901	56
1316	61
6567	63
151	39
562	49
3072	62
2931	62
618	52
830	55
4223	63
1066	58
2359	62
3109	63
9218	63
253	42
3396	63
1403	57
506	51
1485	59
1404	59
5141	63
327	50
761	55
3701	63
482	57
2810	62
987	60
905	57
425	50
5095	63
972	57
3126	62
584	60
2015	63
2295	62
440	47
1888	61
899	58
1320	58
8353	63
6960	63
444	46
9262	63
2205	63
2228	62
1345	58
776	56
4506	63
650	56
744	55
1245	54
4611	63
6412	63
983	61
174	42
1760	62
2454	63
1173	55
1648	62
830	57
135	37
4057	62
4351	63
2587	61
534	55
281	44
4886	62
98	30
307	51
163	37
4382	63
700	55
54	22
1871	61
1438	62
3157	62
2279	62
2019	62
1071	59
1871	62
817	58
2113	63
2878	63
2014	62
746	55
2949	61
74	34
334	40
648	52
1694	59
64	26
667	53
7396	63
2048	60
1870	61
1380	59
2571	61
1609	62
849	60
869	55
1590	60
711	54
343	46
4714	63
8347	63
5952	63
252	47
2584	60
754	55
2222	61
