17341	123
2036	102
50129	124
28936	124
28042	123
28758	124
2165	100
42347	124
106501	124
6280	118
29986	123
23833	122
33262	124
6458	115
2386	107
11204	119
11324	120
24398	123
21602	123
19823	121
89391	124
15739	121
4994	115
86266	124
4189	112
1956	96
10388	117
52687	124
10439	119
65590	124
372	64
49003	124
66220	124
49272	125
11911	122
45013	125
8702	118
7290	120
6078	113
79359	124
22985	123
7008	119
57324	124
12476	121
17460	122
28990	123
65323	124
96037	124
37063	124
78362	124
38908	124
5168	116
107504	125
3831	116
78382	124
24914	124
14760	121
16450	121
15895	119
27954	124
35039	124
2270	106
79939	124
12029	121
53459	124
5113	108
15835	122
16302	121
2790	106
8428	120
11749	114
87	28
8958	119
6121	117
24282	124
8654	120
8945	115
17775	123
26588	123
90686	125
6618	112
596	83
4811	111
4127	110
3743	109
13282	121
2631	99
14551	123
7400	116
5751	116
1823	100
1586	98
29382	124
47135	124
5694	116
35502	123
8046	116
959	96
12946	122
57280	125
12254	122
23772	123
3665	109
18897	123
6595	119
29559	121
5570	112
14815	117
36945	124
55114	124
9439	118
75850	124
2602	108
40052	123
17407	123
36979	124
59190	125
3396	106
478	65
284	57
17309	121
82308	124
53099	124
14178	123
19655	122
13097	121
8651	119
7691	118
15765	123
23134	124
27124	124
23240	124
5757	115
8813	119
26510	124
16221	121
15399	120
2580	103
12016	120
32106	124
57271	124
6397	116
14078	122
177229	124
1844	102
4390	113
20562	120
23396	123
6518	118
828	79
44969	124
15726	123
7471	117
23389	124
45185	123
20128	124
51096	124
78831	124
32165	125
64898	124
40731	124
10339	116
23977	124
22575	122
13486	121
11093	121
34204	124
19148	123
68083	124
16261	122
16009	123
25324	123
27931	122
12395	120
3520	109
15864	122
3782	107
13077	121
5472	114
37500	123
87021	124
11230	118
3653	111
21459	123
91778	124
4681	114
24717	122
63047	124
10306	119
16284	122
81752	125
3842	112
12566	119
17436	122
931	84
42703	123
38964	124
54571	124
51140	124
3807	109
8935	119
8288	118
3116	108
5206	114
17091	121
12573	119
393	69
25114	122
46009	124
28252	124
1571	96
7919	116
29740	124
20475	122
4231	115
9528	117
4001	111
51769	124
22640	122
28655	123
14141	122
16796	121
27289	123
13310	123
2574	105
31602	124
24622	125
8833	116
81804	124
2136	99
80058	124
46828	123
66888	124
72572	124
1343	100
34172	124
18238	123
32072	124
17322	121
3977	110
16927	122
7448	119
2514	103
21833	123
10539	119
13250	118
449	68
24549	124
10369	119
1068	88
53419	124
11642	122
18570	123
44261	123
16607	123
45758	124
25632	124
42331	124
16163	120
8932	120
7933	117
29101	124
19209	123
10325	119
22139	123
15370	122
12206	122
11647	121
1973	101
2456	103
1077	94
12940	120
63624	125
16025	125
15130	121
23595	124
51218	123
17754	120
14071	120
5674	114
3285	102
20162	122
15337	121
11730	123
7141	117
52800	124
417	74
26449	123
21431	124
25298	124
469	68
14120	123
2335	108
29714	123
82549	124
3368	113
15526	123
31610	122
8521	115
66864	124
42746	124
6188	118
17883	122
73687	125
23156	122
2780	105
11487	121
2416	107
6755	117
27981	123
2497	101
35706	124
46967	124
18441	122
41632	124
24467	123
57691	124
35612	124
1369	95
19872	122
631	75
32247	124
100286	124
2386	104
17122	122
1124	90
30285	124
650	77
23834	123
15548	119
1553	103
12481	120
59721	124
14070	124
63399	124
44311	124
19224	122
17285	124
44962	124
9985	121
5730	114
184874	125
1126	88
23813	123
4035	113
29195	123
2331	104
55303	124
65594	124
9769	116
6293	111
63329	125
3992	113
551	75
23316	123
8227	119
19083	123
2540	103
9392	119
11446	120
13230	121
25118	124
29909	123
46095	124
3118	107
10058	117
5738	114
2843	101
29239	122
3315	107
2245	105
10600	117
2834	104
33461	124
1891	102
30122	124
33968	124
42413	123
37137	122
9108	119
29976	123
16727	123
13352	122
28518	124
28142	123
17179	122
38125	124
1932	103
93541	124
61857	124
27230	124
198356	124
31113	125
80532	124
9215	118
8975	118
11250	122
5903	115
49943	123
8881	116
11750	120
16697	120
86269	124
16823	122
59776	124
21670	122
45733	124
10099	118
16416	123
12167	121
2114	101
12417	121
2587	112
20315	123
10940	119
10933	118
20477	122
46333	124
23202	124
74423	124
4953	113
7246	118
56865	124
62299	125
69182	124
89805	124
11790	119
39372	124
11511	119
8494	117
4544	111
5149	112
83375	124
21809	122
53207	123
8716	116
7945	118
17690	123
929	81
21750	122
84812	124
5062	111
69807	124
7650	115
4204	116
740	76
21096	121
18194	124
4650	111
13062	120
1228	93
2348	98
26791	123
6639	118
44559	124
14938	123
63842	124
12720	120
59046	124
47593	124
28289	121
8373	117
14992	120
17268	123
1454	90
4479	117
10881	118
47484	124
68893	124
32924	124
56730	124
76185	124
13393	121
8059	113
23809	122
30443	123
41195	123
11815	123
35811	123
31840	124
69069	124
14384	120
27106	121
31420	124
18261	122
45722	123
28416	123
42362	123
27	15
5391	114
17310	122
2946	106
28351	124
549	68
17835	123
38031	123
35135	124
49856	124
33980	124
31762	124
4659	115
1609	98
9808	119
35762	123
1618	103
69130	124
23604	123
26018	124
26222	123
14995	122
16211	122
75279	124
13148	119
24268	123
26465	124
7112	117
63538	124
1786	97
25819	123
15724	120
42293	123
18894	122
1542	97
2355	102
14698	119
15734	118
31474	123
3995	113
41840	124
29008	124
47704	125
5665	115
7957	116
10235	119
5087	108
24284	124
23333	124
51534	124
15083	123
28489	125
11767	120
214	45
5837	111
5161	114
28912	124
2666	101
43868	124
4808	113
31737	123
3871	111
42425	124
21551	122
46905	124
9966	120
60734	124
1859	104
19021	124
22842	124
7844	119
16196	123
15074	122
5392	113
17027	122
35958	124
35050	124
9101	120
66597	124
3819	107
27303	123
6925	115
26201	120
8176	116
32022	124
95539	125
136661	124
28648	124
43715	124
62670	125
10549	118
9330	117
135	43
73105	124
23656	122
6097	115
87601	124
35108	124
107124	124
37504	124
22553	124
44635	124
18102	123
13162	120
146554	125
46651	124
79790	124
2673	107
30336	123
5916	113
35382	124
4141	112
862	80
3208	103
2803	110
16307	120
16855	123
39452	123
9097	120
25108	123
1215	90
19763	123
29008	124
1663	93
4544	109
2399	110
47090	124
33696	124
312	59
60092	124
32660	123
16235	123
1105	86
40178	123
4127	111
13651	117
19699	123
35789	124
43376	124
11822	119
41960	124
39219	124
5047	114
18104	123
8274	120
8451	121
47504	124
6092	116
43172	124
5212	114
19810	121
1915	98
51954	124
6202	115
54111	124
12794	122
19109	121
4060	112
51112	124
25304	122
15084	123
8846	118
9408	121
1210	91
18645	123
8460	117
4928	113
69929	124
36414	124
42836	124
54045	125
11624	121
33965	122
58632	124
20603	121
8588	118
1554	94
65832	124
3972	115
27831	124
41552	124
3799	112
105387	124
27841	124
347	57
8363	120
20210	124
25553	121
38356	124
16584	124
29393	123
4621	116
29193	124
35839	124
43400	123
15441	122
33109	124
4193	109
42043	123
41226	123
54260	123
7213	116
8677	118
64058	124
31245	123
17697	122
30591	124
21442	124
835	81
21328	124
11623	120
20756	124
4998	112
8299	118
22812	123
18963	122
25656	124
27145	123
2696	102
66656	124
6612	118
10144	118
14544	120
6397	114
16835	121
1114	91
32308	123
5802	114
1131	84
6716	112
786	80
37016	124
1230	91
6424	117
17609	122
35623	124
37769	124
29609	124
859	91
27568	121
25259	122
49763	124
40898	124
15890	123
44014	122
33201	124
9019	120
116639	124
54492	124
55075	124
10585	117
6247	121
10041	119
371	71
27371	121
8125	114
3003	103
55638	124
37436	124
4453	113
6739	120
87602	124
41075	124
9649	117
12309	120
679	81
4264	110
13209	121
9645	118
35000	124
29516	122
3246	110
64644	124
47211	124
3506	105
25135	123
29397	124
1621	97
9205	117
34866	124
92295	124
178305	124
1117	86
9978	120
50530	124
72625	124
1025	93
44693	124
38459	124
4622	109
19400	122
30444	124
38148	121
59735	124
26006	124
17305	122
14506	123
9149	120
17039	122
8013	117
40557	122
8564	118
2758	107
9835	118
13450	121
9472	117
5894	112
109448	124
3270	108
14695	124
30360	123
1834	99
5191	114
1918	98
9845	119
8134	120
117648	124
40148	123
52961	124
1799	98
11189	121
12887	120
11286	117
36172	125
46527	124
30033	124
1570	95
63208	124
19513	124
9197	118
6572	119
5174	113
22486	123
3428	110
64461	124
12640	121
25783	123
16904	122
13472	122
10949	115
42337	124
19109	122
68364	124
6988	115
4216	112
17025	122
282	56
1152	89
14225	120
13975	124
