1384	59
2237	62
760	55
518	50
166	34
1770	61
118	36
1250	59
3370	63
4449	63
2316	63
5238	63
4107	62
1605	61
3161	63
3837	63
2201	63
4032	63
3743	0
1905	61
2747	63
3122	62
799	55
1483	60
429	50
3089	61
717	59
319	46
984	61
2512	63
895	56
4772	63
2456	62
7946	0
911	55
3458	62
287	49
54	24
2538	63
8352	63
33	22
1196	61
44	24
6835	63
8157	63
672	55
90	31
2083	63
2371	61
1386	59
2703	62
239	47
4724	63
698	55
4939	63
755	55
3711	63
282	43
1153	58
830	55
6048	62
9139	63
6601	62
4153	63
2037	63
2682	61
1688	61
10606	63
1567	62
5679	63
2634	62
1043	57
3391	62
1817	61
5611	63
2794	62
4333	63
2176	60
1142	54
57	21
1067	60
4794	63
2497	63
306	50
2883	62
788	54
1263	60
926	56
559	50
1097	55
3020	63
3539	62
8173	63
1411	60
905	57
895	55
4688	63
14792	63
2537	62
4492	63
5557	63
617	52
1389	58
1146	59
1224	57
1312	61
8384	63
1647	59
2277	63
10109	63
1566	61
6502	63
3562	63
2834	62
2561	63
450	53
1544	62
640	55
1948	61
2756	63
4895	63
530	55
598	55
3218	63
7199	63
937	61
2206	62
815	59
411	50
1335	61
8211	63
1482	60
3951	63
659	56
1816	62
660	53
3649	61
632	56
333	48
3009	63
315	48
3756	61
374	52
551	52
3448	63
3206	63
8651	63
37	23
4376	62
4703	63
1080	59
2098	62
6274	63
3462	63
491	49
1135	55
600	57
825	57
707	58
3833	62
5493	63
2656	62
8539	63
2602	62
7040	63
6620	63
3755	61
800	63
1840	60
2718	63
1496	62
353	47
422	53
3164	63
1385	61
854	57
5017	63
2837	63
223	41
2923	62
2897	63
2702	62
269	40
379	46
2073	62
534	52
2965	0
64	28
3974	62
1386	60
644	55
2386	62
590	52
2123	61
411	51
2205	63
1090	59
1551	60
420	53
9403	63
4682	63
4081	63
884	59
3585	62
3938	63
2408	60
4549	63
646	51
768	53
2401	60
4344	62
1430	59
8357	63
2120	63
2750	63
